bin, cx, cy, cz, volume, rel. src, strength, vol. strength
7205, 0, 105.826, -78.318, 69.0818, 0, 0, 0
7206, 0, 108.578, -80.3846, 67.455, 0, 0, 0
7207, 0, 111.364, -82.4286, 65.7451, 0, 0, 0
7208, 0, 114.183, -84.4492, 63.983, 0, 0, 0
7209, 0, 117.035, -86.4457, 62.1777, 0, 0, 0
7210, 0, 119.919, -88.4175, 60.3186, 0, 0, 0
7211, 0, 122.835, -90.3638, 58.4439, 0, 0, 0
7212, 0, 125.782, -92.2839, 56.5335, 0, 0, 0
7213, 0, 128.759, -94.1772, 54.608, 0, 0, 0
7214, 0, 131.766, -96.0429, 52.7002, 0, 0, 0
7215, 0, 134.803, -97.8805, 50.786, 0, 0, 0
7216, 0, 137.868, -99.6893, 48.8659, 0, 0, 0
7217, 0, 140.962, -101.469, 47.0256, 0, 0, 0
7218, 0, 144.083, -103.218, 45.2087, 0, 0, 0
7219, 0, 147.23, -104.937, 43.4199, 0, 0, 0
7220, 0, 150.404, -106.624, 41.7169, 0, 0, 0
7221, 0, 153.604, -108.28, 40.0728, 0, 0, 0
7222, 0, 156.828, -109.904, 38.5358, 0, 0, 0
7223, 0, 71.272, -53.7377, 77.7865, 0, 0, 0
7224, 0, 73.7614, -55.9718, 77.6654, 0, 0, 0
7225, 0, 76.2871, -58.1935, 77.419, 0, 0, 0
7226, 0, 78.8487, -60.4023, 77.0452, 0, 0, 0
7227, 0, 81.446, -62.5971, 76.5454, 0, 0, 0
7228, 0, 84.0786, -64.7773, 75.9287, 0, 0, 0
7229, 0, 86.7462, -66.942, 75.1871, 0, 0, 0
7230, 0, 89.4484, -69.0906, 74.3351, 0, 0, 0
7231, 0, 92.185, -71.2223, 73.3706, 0, 0, 0
7232, 0, 94.9554, -73.3363, 72.2994, 0, 0, 0
7233, 0, 97.7594, -75.4319, 71.127, 0, 0, 0
7234, 0, 100.596, -77.5083, 69.862, 0, 0, 0
7235, 0, 103.466, -79.5649, 68.4991, 0, 0, 0
7236, 0, 106.368, -81.6009, 67.0573, 0, 0, 0
7237, 0, 109.302, -83.6156, 65.5487, 0, 0, 0
7238, 0, 112.267, -85.6084, 63.9581, 0, 0, 0
7239, 0, 115.263, -87.5785, 62.3078, 0, 0, 0
7240, 0, 118.289, -89.5253, 60.6122, 0, 0, 0
7241, 0, 121.345, -91.4481, 58.8776, 0, 0, 0
7242, 0, 124.431, -93.3463, 57.0984, 0, 0, 0
7243, 0, 127.544, -95.2193, 55.3055, 0, 0, 0
7244, 0, 130.687, -97.0664, 53.4946, 0, 0, 0
7245, 0, 133.857, -98.887, 51.6963, 0, 0, 0
7246, 0, 137.053, -100.68, 49.8729, 0, 0, 0
7247, 0, 140.276, -102.446, 48.0954, 0, 0, 0
7248, 0, 143.526, -104.184, 46.3434, 0, 0, 0
7249, 0, 146.8, -105.893, 44.6591, 0, 0, 0
7250, 0, 150.098, -107.572, 43.0316, 0, 0, 0
7251, 0, 153.421, -109.222, 41.4471, 0, 0, 0
7252, 0, 156.767, -110.841, 39.9551, 0, 0, 0
7253, 0, 66.949, -55.4389, 73.5848, 0, 0, 0
7254, 0, 69.6144, -57.6299, 73.8346, 0, 0, 0
7255, 0, 72.3136, -59.8093, 73.9448, 0, 0, 0
7256, 0, 75.0466, -61.9766, 73.9099, 0, 0, 0
7257, 0, 77.8129, -64.1309, 73.7349, 0, 0, 0
7258, 0, 80.6124, -66.2714, 73.425, 0, 0, 0
7259, 0, 83.4446, -68.3975, 72.9826, 0, 0, 0
7260, 0, 86.3093, -70.5085, 72.4103, 0, 0, 0
7261, 0, 89.2061, -72.6035, 71.7107, 0, 0, 0
7262, 0, 92.1348, -74.682, 70.8918, 0, 0, 0
7263, 0, 95.0948, -76.7433, 69.9583, 0, 0, 0
7264, 0, 98.0857, -78.7866, 68.9125, 0, 0, 0
7265, 0, 101.107, -80.8113, 67.7738, 0, 0, 0
7266, 0, 104.159, -82.8167, 66.5305, 0, 0, 0
7267, 0, 107.241, -84.8023, 65.204, 0, 0, 0
7268, 0, 110.352, -86.7672, 63.8054, 0, 0, 0
7269, 0, 113.492, -88.7109, 62.3194, 0, 0, 0
7270, 0, 116.66, -90.6327, 60.7714, 0, 0, 0
7271, 0, 119.856, -92.5321, 59.1878, 0, 0, 0
7272, 0, 123.08, -94.4084, 57.5536, 0, 0, 0
7273, 0, 126.33, -96.261, 55.8781, 0, 0, 0
7274, 0, 129.607, -98.0895, 54.1795, 0, 0, 0
7275, 0, 132.91, -99.893, 52.4762, 0, 0, 0
7276, 0, 136.238, -101.671, 50.7737, 0, 0, 0
7277, 0, 139.591, -103.423, 49.0896, 0, 0, 0
7278, 0, 142.968, -105.149, 47.4189, 0, 0, 0
7279, 0, 146.369, -106.848, 45.7949, 0, 0, 0
7280, 0, 149.792, -108.52, 44.2213, 0, 0, 0
7281, 0, 153.239, -110.163, 42.7396, 0, 0, 0
7282, 0, 156.707, -111.778, 41.2902, 0, 0, 0
7283, 0, 62.6285, -57.1391, 69.3898, 0, 0, 0
7284, 0, 65.4696, -59.2871, 70.0162, 0, 0, 0
7285, 0, 68.3424, -61.4243, 70.4837, 0, 0, 0
7286, 0, 71.2466, -63.5501, 70.7894, 0, 0, 0
7287, 0, 74.1819, -65.6638, 70.9423, 0, 0, 0
7288, 0, 77.148, -67.7647, 70.9448, 0, 0, 0
7289, 0, 80.1448, -69.8522, 70.7971, 0, 0, 0
7290, 0, 83.1719, -71.9255, 70.5047, 0, 0, 0
7291, 0, 86.229, -73.9839, 70.0744, 0, 0, 0
7292, 0, 89.3156, -76.027, 69.5124, 0, 0, 0
7293, 0, 92.4316, -78.054, 68.8214, 0, 0, 0
7294, 0, 95.5766, -80.0642, 68.0071, 0, 0, 0
7295, 0, 98.7501, -82.057, 67.0789, 0, 0, 0
7296, 0, 101.952, -84.0319, 66.0402, 0, 0, 0
7297, 0, 105.181, -85.9882, 64.9043, 0, 0, 0
7298, 0, 108.438, -87.9253, 63.6748, 0, 0, 0
7299, 0, 111.722, -89.8426, 62.3809, 0, 0, 0
7300, 0, 115.032, -91.7395, 60.994, 0, 0, 0
7301, 0, 118.368, -93.6154, 59.5387, 0, 0, 0
7302, 0, 121.73, -95.4699, 58.0359, 0, 0, 0
7303, 0, 125.117, -97.3022, 56.5045, 0, 0, 0
7304, 0, 128.529, -99.112, 54.9362, 0, 0, 0
7305, 0, 131.965, -100.899, 53.3361, 0, 0, 0
7306, 0, 135.424, -102.661, 51.7509, 0, 0, 0
7307, 0, 138.906, -104.4, 50.168, 0, 0, 0
7308, 0, 142.411, -106.114, 48.5747, 0, 0, 0
7309, 0, 145.938, -107.803, 47.0197, 0, 0, 0
7310, 0, 149.487, -109.466, 45.4988, 0, 0, 0
7311, 0, 153.056, -111.104, 44.0377, 0, 0, 0
7312, 0, 156.646, -112.714, 42.681, 0, 0, 0
7313, 0, 58.3064, -58.8399, 65.1655, 0, 0, 0
7314, 0, 61.3234, -60.9448, 66.1711, 0, 0, 0
7315, 0, 64.3697, -63.0398, 66.9993, 0, 0, 0
7316, 0, 67.4452, -65.1242, 67.6535, 0, 0, 0
7317, 0, 70.5495, -67.1973, 68.1368, 0, 0, 0
7318, 0, 73.6825, -69.2586, 68.454, 0, 0, 0
7319, 0, 76.8439, -71.3074, 68.6058, 0, 0, 0
7320, 0, 80.0334, -73.343, 68.5999, 0, 0, 0
7321, 0, 83.2507, -75.3649, 68.442, 0, 0, 0
7322, 0, 86.4956, -77.3725, 68.135, 0, 0, 0
7323, 0, 89.7676, -79.3651, 67.6838, 0, 0, 0
7324, 0, 93.0664, -81.3423, 67.1, 0, 0, 0
7325, 0, 96.3918, -83.3032, 66.3885, 0, 0, 0
7326, 0, 99.7433, -85.2475, 65.5594, 0, 0, 0
7327, 0, 103.121, -87.1746, 64.6226, 0, 0, 0
7328, 0, 106.523, -89.0838, 63.5603, 0, 0, 0
7329, 0, 109.951, -90.9747, 62.4236, 0, 0, 0
7330, 0, 113.403, -92.8467, 61.21, 0, 0, 0
7331, 0, 116.88, -94.6992, 59.9179, 0, 0, 0
7332, 0, 120.38, -96.5317, 58.555, 0, 0, 0
7333, 0, 123.903, -98.3438, 57.134, 0, 0, 0
7334, 0, 127.45, -100.135, 55.6749, 0, 0, 0
7335, 0, 131.019, -101.904, 54.2056, 0, 0, 0
7336, 0, 134.609, -103.652, 52.69, 0, 0, 0
7337, 0, 138.221, -105.377, 51.1807, 0, 0, 0
7338, 0, 141.854, -107.08, 49.6974, 0, 0, 0
7339, 0, 145.507, -108.759, 48.2167, 0, 0, 0
7340, 0, 149.181, -110.414, 46.7919, 0, 0, 0
7341, 0, 152.874, -112.044, 45.373, 0, 0, 0
7342, 0, 156.585, -113.651, 44.0522, 0, 0, 0
7343, 0, 53.9844, -60.5407, 60.7693, 0, 0, 0
7344, 0, 57.1772, -62.6026, 62.1554, 0, 0, 0
7345, 0, 60.397, -64.6553, 63.349, 0, 0, 0
7346, 0, 63.6438, -66.6983, 64.352, 0, 0, 0
7347, 0, 66.9172, -68.7308, 65.1676, 0, 0, 0
7348, 0, 70.217, -70.7525, 65.8006, 0, 0, 0
7349, 0, 73.543, -72.7626, 66.2549, 0, 0, 0
7350, 0, 76.8949, -74.7605, 66.535, 0, 0, 0
7351, 0, 80.2725, -76.7459, 66.6524, 0, 0, 0
7352, 0, 83.6755, -78.718, 66.6038, 0, 0, 0
7353, 0, 87.1035, -80.6763, 66.401, 0, 0, 0
7354, 0, 90.5564, -82.6203, 66.0523, 0, 0, 0
7355, 0, 94.0336, -84.5494, 65.5604, 0, 0, 0
7356, 0, 97.5349, -86.4631, 64.9368, 0, 0, 0
7357, 0, 101.06, -88.361, 64.1964, 0, 0, 0
7358, 0, 104.609, -90.2424, 63.3457, 0, 0, 0
7359, 0, 108.18, -92.1068, 62.3677, 0, 0, 0
7360, 0, 111.775, -93.9539, 61.2999, 0, 0, 0
7361, 0, 115.391, -95.783, 60.1569, 0, 0, 0
7362, 0, 119.03, -97.5936, 58.9455, 0, 0, 0
7363, 0, 122.69, -99.3853, 57.6651, 0, 0, 0
7364, 0, 126.371, -101.158, 56.339, 0, 0, 0
7365, 0, 130.073, -102.91, 54.9568, 0, 0, 0
7366, 0, 133.795, -104.642, 53.5586, 0, 0, 0
7367, 0, 137.536, -106.354, 52.1575, 0, 0, 0
7368, 0, 141.297, -108.045, 50.7586, 0, 0, 0
7369, 0, 145.077, -109.714, 49.3584, 0, 0, 0
7370, 0, 148.875, -111.361, 47.9852, 0, 0, 0
7371, 0, 152.691, -112.985, 46.6723, 0, 0, 0
7372, 0, 156.525, -114.587, 45.426, 0, 0, 0
7373, 0, 49.6643, -62.2407, 56.3385, 2.24401e-05, 1.12201e+13, 1.99155e+11
7374, 0, 53.0328, -64.2596, 58.109, 3.10002e-07, 1.55001e+11, 2.66741e+09
7375, 0, 56.4262, -66.2701, 59.6703, 0, 0, 0
7376, 0, 59.8441, -68.2716, 61.0243, 0, 0, 0
7377, 0, 63.2865, -70.2636, 62.1763, 0, 0, 0
7378, 0, 66.753, -72.2456, 63.1293, 0, 0, 0
7379, 0, 70.2436, -74.2171, 63.8892, 0, 0, 0
7380, 0, 73.7579, -76.1774, 64.4619, 0, 0, 0
7381, 0, 77.2957, -78.1262, 64.8524, 0, 0, 0
7382, 0, 80.8567, -80.0628, 65.0649, 0, 0, 0
7383, 0, 84.4407, -81.9868, 65.1119, 0, 0, 0
7384, 0, 88.0473, -83.8977, 64.9976, 0, 0, 0
7385, 0, 91.6764, -85.795, 64.731, 0, 0, 0
7386, 0, 95.3276, -87.6782, 64.3196, 0, 0, 0
7387, 0, 99.0004, -89.5468, 63.7671, 0, 0, 0
7388, 0, 102.695, -91.4004, 63.0966, 0, 0, 0
7389, 0, 106.411, -93.2385, 62.3134, 0, 0, 0
7390, 0, 110.147, -95.0605, 61.4255, 0, 0, 0
7391, 0, 113.903, -96.8662, 60.4315, 0, 0, 0
7392, 0, 117.68, -98.6551, 59.3631, 0, 0, 0
7393, 0, 121.476, -100.426, 58.2039, 0, 0, 0
7394, 0, 125.292, -102.18, 56.9969, 0, 0, 0
7395, 0, 129.127, -103.916, 55.7679, 0, 0, 0
7396, 0, 132.98, -105.633, 54.4878, 0, 0, 0
7397, 0, 136.852, -107.331, 53.1597, 0, 0, 0
7398, 0, 140.74, -109.01, 51.8457, 0, 0, 0
7399, 0, 144.647, -110.669, 50.5296, 0, 0, 0
7400, 0, 148.57, -112.308, 49.2599, 0, 0, 0
7401, 0, 152.509, -113.926, 48.0137, 0, 0, 0
7402, 0, 156.464, -115.523, 46.7745, 0, 0, 0
7403, 0, 45.3426, -63.9414, 51.8845, 9.41206e-05, 4.70603e+13, 9.0702e+11
7404, 0, 48.8869, -65.9173, 54.0477, 2.65902e-05, 1.32951e+13, 2.45988e+11
7405, 0, 52.4538, -67.8855, 55.9815, 7.60005e-07, 3.80002e+11, 6.788e+09
7406, 0, 56.043, -69.8455, 57.6929, 0, 0, 0
7407, 0, 59.6544, -71.797, 59.1859, 0, 0, 0
7408, 0, 63.2877, -73.7394, 60.4621, 0, 0, 0
7409, 0, 66.9429, -75.6721, 61.531, 0, 0, 0
7410, 0, 70.6196, -77.5949, 62.3975, 0, 0, 0
7411, 0, 74.3177, -79.507, 63.0654, 0, 0, 0
7412, 0, 78.0368, -81.4082, 63.5448, 0, 0, 0
7413, 0, 81.7768, -83.2979, 63.8434, 0, 0, 0
7414, 0, 85.5374, -85.1757, 63.9677, 0, 0, 0
7415, 0, 89.3183, -87.0411, 63.925, 0, 0, 0
7416, 0, 93.1193, -88.8938, 63.7262, 0, 0, 0
7417, 0, 96.9401, -90.7331, 63.3827, 0, 0, 0
7418, 0, 100.78, -92.5589, 62.8987, 0, 0, 0
7419, 0, 104.64, -94.3705, 62.2815, 0, 0, 0
7420, 0, 108.518, -96.1676, 61.5563, 0, 0, 0
7421, 0, 112.415, -97.9499, 60.7229, 0, 0, 0
7422, 0, 116.33, -99.7169, 59.7909, 0, 0, 0
7423, 0, 120.263, -101.468, 58.7889, 0, 0, 0
7424, 0, 124.213, -103.203, 57.7334, 0, 0, 0
7425, 0, 128.181, -104.922, 56.5824, 0, 0, 0
7426, 0, 132.166, -106.624, 55.4028, 0, 0, 0
7427, 0, 136.166, -108.308, 54.1924, 0, 0, 0
7428, 0, 140.183, -109.975, 52.9623, 0, 0, 0
7429, 0, 144.216, -111.624, 51.7538, 0, 0, 0
7430, 0, 148.264, -113.255, 50.5481, 0, 0, 0
7431, 0, 152.326, -114.867, 49.3536, 0, 0, 0
7432, 0, 156.404, -116.46, 48.22, 0, 0, 0
7433, 0, 41.0206, -65.6422, 47.2642, 0.000153551, 7.67755e+13, 1.62439e+12
7434, 0, 44.7407, -67.575, 49.8179, 7.99205e-05, 3.99602e+13, 8.02127e+11
7435, 0, 48.4812, -69.5009, 52.1251, 2.34501e-05, 1.17251e+13, 2.24941e+11
7436, 0, 52.2417, -71.4196, 54.1939, 8.40005e-07, 4.20003e+11, 7.75e+09
7437, 0, 56.0221, -73.3305, 56.0264, 0, 0, 0
7438, 0, 59.8223, -75.2332, 57.6286, 0, 0, 0
7439, 0, 63.6421, -77.1273, 59.0085, 0, 0, 0
7440, 0, 67.4812, -79.0124, 60.1674, 0, 0, 0
7441, 0, 71.3395, -80.8879, 61.1169, 0, 0, 0
7442, 0, 75.2168, -82.7536, 61.8646, 0, 0, 0
7443, 0, 79.1128, -84.609, 62.4154, 0, 0, 0
7444, 0, 83.0273, -86.4537, 62.7803, 0, 0, 0
7445, 0, 86.9601, -88.2872, 62.965, 0, 0, 0
7446, 0, 90.911, -90.1093, 62.9826, 0, 0, 0
7447, 0, 94.8796, -91.9195, 62.8411, 0, 0, 0
7448, 0, 98.8658, -93.7174, 62.5522, 0, 0, 0
7449, 0, 102.869, -95.5026, 62.116, 0, 0, 0
7450, 0, 106.889, -97.2748, 61.5674, 0, 0, 0
7451, 0, 110.926, -99.0337, 60.902, 0, 0, 0
7452, 0, 114.98, -100.779, 60.1209, 0, 0, 0
7453, 0, 119.049, -102.509, 59.2533, 0, 0, 0
7454, 0, 123.134, -104.226, 58.2918, 0, 0, 0
7455, 0, 127.235, -105.928, 57.2751, 0, 0, 0
7456, 0, 131.351, -107.614, 56.2262, 0, 0, 0
7457, 0, 135.481, -109.285, 55.1305, 0, 0, 0
7458, 0, 139.626, -110.94, 54.0288, 0, 0, 0
7459, 0, 143.785, -112.58, 52.8724, 0, 0, 0
7460, 0, 147.958, -114.202, 51.7066, 0, 0, 0
7461, 0, 152.144, -115.808, 50.602, 0, 0, 0
7462, 0, 156.343, -117.397, 49.5144, 0, 0, 0
7463, 0, 36.7051, -67.3404, 42.5236, 0.000199331, 9.96656e+13, 2.34377e+12
7464, 0, 40.6008, -69.2302, 45.4657, 0.000119361, 5.96804e+13, 1.31265e+12
7465, 0, 44.5145, -71.114, 48.1467, 5.80603e-05, 2.90302e+13, 6.02952e+11
7466, 0, 48.446, -72.9913, 50.5699, 1.57701e-05, 7.88505e+12, 1.55924e+11
7467, 0, 52.3953, -74.8617, 52.7421, 3.50002e-07, 1.75001e+11, 3.31805e+09
7468, 0, 56.362, -76.7248, 54.6678, 0, 0, 0
7469, 0, 60.3461, -78.5803, 56.3561, 0, 0, 0
7470, 0, 64.3474, -80.4277, 57.8133, 0, 0, 0
7471, 0, 68.3658, -82.2667, 59.0438, 0, 0, 0
7472, 0, 72.401, -84.097, 60.0595, 0, 0, 0
7473, 0, 76.4528, -85.9182, 60.866, 0, 0, 0
7474, 0, 80.521, -87.7298, 61.47, 0, 0, 0
7475, 0, 84.6055, -89.5315, 61.8851, 0, 0, 0
7476, 0, 88.706, -91.3231, 62.1216, 0, 0, 0
7477, 0, 92.8222, -93.1041, 62.184, 0, 0, 0
7478, 0, 96.954, -94.8742, 62.0871, 0, 0, 0
7479, 0, 101.101, -96.6331, 61.8431, 0, 0, 0
7480, 0, 105.263, -98.3803, 61.4594, 0, 0, 0
7481, 0, 109.44, -100.116, 60.9395, 0, 0, 0
7482, 0, 113.632, -101.839, 60.3178, 0, 0, 0
7483, 0, 117.837, -103.549, 59.6011, 0, 0, 0
7484, 0, 122.057, -105.247, 58.8041, 0, 0, 0
7485, 0, 126.291, -106.932, 57.9236, 0, 0, 0
7486, 0, 130.537, -108.603, 56.977, 0, 0, 0
7487, 0, 134.797, -110.261, 55.9654, 0, 0, 0
7488, 0, 139.07, -111.904, 54.914, 0, 0, 0
7489, 0, 143.355, -113.533, 53.8698, 0, 0, 0
7490, 0, 147.652, -115.148, 52.8327, 0, 0, 0
7491, 0, 151.962, -116.748, 51.7972, 0, 0, 0
7492, 0, 156.283, -118.332, 50.8032, 0, 0, 0
7493, 0, 32.6819, -68.9236, 33.0419, 0.000197071, 9.85356e+13, 2.98214e+12
7494, 0, 36.7413, -70.7734, 35.9116, 0.000122841, 6.14204e+13, 1.71032e+12
7495, 0, 40.8166, -72.6178, 38.5422, 6.86704e-05, 3.43352e+13, 8.90848e+11
7496, 0, 44.9075, -74.4565, 40.9347, 2.81302e-05, 1.40651e+13, 3.43598e+11
7497, 0, 49.0141, -76.2891, 43.0989, 4.77003e-06, 2.38501e+12, 5.53382e+10
7498, 0, 53.1361, -78.1154, 45.0353, 2.00001e-08, 1.00001e+10, 2.22049e+08
7499, 0, 57.2735, -79.9348, 46.7535, 0, 0, 0
7500, 0, 61.426, -81.7472, 48.257, 0, 0, 0
7501, 0, 65.5936, -83.5522, 49.5547, 0, 0, 0
7502, 0, 69.776, -85.3494, 50.6535, 0, 0, 0
7503, 0, 73.973, -87.1387, 51.5597, 0, 0, 0
7504, 0, 78.1845, -88.9195, 52.2824, 0, 0, 0
7505, 0, 82.4104, -90.6916, 52.8308, 0, 0, 0
7506, 0, 86.6503, -92.4547, 53.2107, 0, 0, 0
7507, 0, 90.9042, -94.2085, 53.4326, 0, 0, 0
7508, 0, 95.1718, -95.9527, 53.5069, 0, 0, 0
7509, 0, 99.4527, -97.6869, 53.4454, 0, 0, 0
7510, 0, 103.747, -99.411, 53.2679, 0, 0, 0
7511, 0, 108.055, -101.125, 52.9583, 0, 0, 0
7512, 0, 112.375, -102.827, 52.5299, 0, 0, 0
7513, 0, 116.708, -104.519, 52.0099, 0, 0, 0
7514, 0, 121.053, -106.199, 51.4262, 0, 0, 0
7515, 0, 125.41, -107.868, 50.7472, 0, 0, 0
7516, 0, 129.779, -109.525, 50.0275, 0, 0, 0
7517, 0, 134.159, -111.17, 49.2662, 0, 0, 0
7518, 0, 138.551, -112.802, 48.433, 0, 0, 0
7519, 0, 142.954, -114.422, 47.5987, 0, 0, 0
7520, 0, 147.368, -116.029, 46.7996, 0, 0, 0
7521, 0, 151.792, -117.624, 45.9491, 0, 0, 0
7522, 0, 156.226, -119.204, 45.1143, 0, 0, 0
7523, 0, 29.234, -70.2804, 25.1591, 0.000179171, 8.95855e+13, 3.56076e+12
7524, 0, 33.4336, -72.0959, 27.8218, 0.000112441, 5.62203e+13, 2.02073e+12
7525, 0, 37.6473, -73.9066, 30.2726, 6.42204e-05, 3.21102e+13, 1.0607e+12
7526, 0, 41.8749, -75.7123, 32.5116, 2.86002e-05, 1.43001e+13, 4.39845e+11
7527, 0, 46.1163, -77.5125, 34.5457, 8.12005e-06, 4.06002e+12, 1.17526e+11
7528, 0, 50.3715, -79.3071, 36.3797, 4.50003e-07, 2.25001e+11, 6.18481e+09
7529, 0, 54.6401, -81.0957, 38.0195, 0, 0, 0
7530, 0, 58.9222, -82.8781, 39.4688, 0, 0, 0
7531, 0, 63.2176, -84.6538, 40.7355, 0, 0, 0
7532, 0, 67.5262, -86.4228, 41.8241, 0, 0, 0
7533, 0, 71.8477, -88.1846, 42.7428, 0, 0, 0
7534, 0, 76.182, -89.939, 43.4997, 0, 0, 0
7535, 0, 80.5291, -91.6857, 44.099, 0, 0, 0
7536, 0, 84.8885, -93.4244, 44.5517, 0, 0, 0
7537, 0, 89.2604, -95.1549, 44.8636, 0, 0, 0
7538, 0, 93.6443, -96.8769, 45.0422, 0, 0, 0
7539, 0, 98.0401, -98.5901, 45.0953, 0, 0, 0
7540, 0, 102.448, -100.294, 45.0227, 0, 0, 0
7541, 0, 106.867, -101.989, 44.8508, 0, 0, 0
7542, 0, 111.298, -103.674, 44.6114, 0, 0, 0
7543, 0, 115.739, -105.35, 44.2902, 0, 0, 0
7544, 0, 120.192, -107.015, 43.8451, 0, 0, 0
7545, 0, 124.655, -108.671, 43.3546, 0, 0, 0
7546, 0, 129.129, -110.316, 42.8117, 0, 0, 0
7547, 0, 133.612, -111.95, 42.2235, 0, 0, 0
7548, 0, 138.107, -113.572, 41.6079, 0, 0, 0
7549, 0, 142.61, -115.184, 40.941, 0, 0, 0
7550, 0, 147.124, -116.785, 40.2815, 0, 0, 0
7551, 0, 151.646, -118.375, 39.613, 0, 0, 0
7552, 0, 156.178, -119.952, 38.9792, 0, 0, 0
7553, 0, 26.2598, -71.4509, 20.0353, 0.000157121, 7.85605e+13, 3.9211e+12
7554, 0, 30.5805, -73.2367, 22.5643, 9.92806e-05, 4.96403e+13, 2.19994e+12
7555, 0, 34.9136, -75.0183, 24.8975, 5.49503e-05, 2.74752e+13, 1.10353e+12
7556, 0, 39.2591, -76.7954, 27.0363, 2.51702e-05, 1.25851e+13, 4.65489e+11
7557, 0, 43.6168, -78.5678, 28.9882, 7.12004e-06, 3.56002e+12, 1.22809e+11
7558, 0, 47.9867, -80.3351, 30.7559, 3.40002e-07, 1.70001e+11, 5.52743e+09
7559, 0, 52.3687, -82.0971, 32.3438, 1.00001e-08, 5.00003e+09, 1.5459e+08
7560, 0, 56.7625, -83.8535, 33.7586, 0, 0, 0
7561, 0, 61.1682, -85.6041, 35.0058, 0, 0, 0
7562, 0, 65.5856, -87.3487, 36.0894, 0, 0, 0
7563, 0, 70.0145, -89.0868, 37.0156, 0, 0, 0
7564, 0, 74.4548, -90.8184, 37.7936, 0, 0, 0
7565, 0, 78.9063, -92.5432, 38.4269, 0, 0, 0
7566, 0, 83.3689, -94.2609, 38.9264, 0, 0, 0
7567, 0, 87.8424, -95.9713, 39.2948, 0, 0, 0
7568, 0, 92.3268, -97.6741, 39.5433, 0, 0, 0
7569, 0, 96.8217, -99.3692, 39.6858, 0, 0, 0
7570, 0, 101.327, -101.056, 39.7233, 0, 0, 0
7571, 0, 105.843, -102.735, 39.6588, 0, 0, 0
7572, 0, 110.368, -104.405, 39.4897, 0, 0, 0
7573, 0, 114.904, -106.067, 39.2334, 0, 0, 0
7574, 0, 119.449, -107.719, 38.9121, 0, 0, 0
7575, 0, 124.004, -109.363, 38.5484, 0, 0, 0
7576, 0, 128.568, -110.997, 38.1046, 0, 0, 0
7577, 0, 133.141, -112.622, 37.6384, 0, 0, 0
7578, 0, 137.723, -114.237, 37.1451, 0, 0, 0
7579, 0, 142.314, -115.842, 36.64, 0, 0, 0
7580, 0, 146.913, -117.437, 36.0816, 0, 0, 0
7581, 0, 151.52, -119.022, 35.502, 0, 0, 0
7582, 0, 156.136, -120.596, 34.9736, 0, 0, 0
7583, 0, 23.5664, -72.5107, 16.8413, 0.000145301, 7.26504e+13, 4.31383e+12
7584, 0, 27.9967, -74.2698, 19.3526, 8.97105e-05, 4.48553e+13, 2.31779e+12
7585, 0, 32.4379, -76.025, 21.6738, 4.90003e-05, 2.45001e+13, 1.1304e+12
7586, 0, 36.8901, -77.7764, 23.8078, 2.07201e-05, 1.03601e+13, 4.35154e+11
7587, 0, 41.3532, -79.5234, 25.7599, 3.74002e-06, 1.87001e+12, 7.25938e+10
7588, 0, 45.8271, -81.266, 27.5335, 3.00002e-07, 1.50001e+11, 5.44795e+09
7589, 0, 50.3116, -83.0039, 29.1362, 4.00002e-08, 2.00001e+10, 6.86436e+08
7590, 0, 54.8067, -84.7369, 30.5691, 0, 0, 0
7591, 0, 59.3123, -86.4647, 31.8413, 0, 0, 0
7592, 0, 63.8282, -88.1872, 32.957, 0, 0, 0
7593, 0, 68.3543, -89.9039, 33.9211, 0, 0, 0
7594, 0, 72.8905, -91.6149, 34.7415, 0, 0, 0
7595, 0, 77.4367, -93.3198, 35.4212, 0, 0, 0
7596, 0, 81.9927, -95.0184, 35.9714, 0, 0, 0
7597, 0, 86.5584, -96.7106, 36.396, 0, 0, 0
7598, 0, 91.1336, -98.3961, 36.7045, 0, 0, 0
7599, 0, 95.7182, -100.075, 36.9014, 0, 0, 0
7600, 0, 100.312, -101.746, 36.9799, 0, 0, 0
7601, 0, 104.915, -103.41, 36.98, 0, 0, 0
7602, 0, 109.527, -105.067, 36.894, 0, 0, 0
7603, 0, 114.148, -106.716, 36.7441, 0, 0, 0
7604, 0, 118.777, -108.357, 36.5122, 0, 0, 0
7605, 0, 123.414, -109.99, 36.2089, 0, 0, 0
7606, 0, 128.06, -111.614, 35.8405, 0, 0, 0
7607, 0, 132.715, -113.231, 35.4526, 0, 0, 0
7608, 0, 137.376, -114.838, 35.0353, 0, 0, 0
7609, 0, 142.046, -116.437, 34.5551, 0, 0, 0
7610, 0, 146.723, -118.027, 34.073, 0, 0, 0
7611, 0, 151.407, -119.608, 33.6053, 0, 0, 0
7612, 0, 156.098, -121.18, 33.1147, 0, 0, 0
7613, 0, 20.9707, -73.5322, 15.0132, 0.000136331, 6.81654e+13, 4.54037e+12
7614, 0, 25.5066, -75.2654, 17.6652, 8.20905e-05, 4.10452e+13, 2.32351e+12
7615, 0, 30.0521, -76.9953, 20.1204, 4.20003e-05, 2.10001e+13, 1.04373e+12
7616, 0, 34.6072, -78.7217, 22.383, 1.41201e-05, 7.06004e+12, 3.1542e+11
7617, 0, 39.1718, -80.4444, 24.459, 1.43001e-06, 7.15004e+11, 2.92327e+10
